"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=147] [kQuality=145] (NLDR)","LMDS [k=147] [kQuality=145] (NLDR)","LMDS (NLDR)",147,NA,0.8,0.59,1,NA,2.308,0.722,NA,NA,NA,NA,NA,47,33.568,0.714,0.459
"LMDS [k=147] [kQuality=146] (NLDR)","LMDS [k=147] [kQuality=146] (NLDR)","LMDS (NLDR)",147,NA,0.8,0.59,1,NA,2.33,0.722,NA,NA,NA,NA,NA,47,33.568,0.714,0.459
"LMDS [k=147] [kQuality=147] (NLDR)","LMDS [k=147] [kQuality=147] (NLDR)","LMDS (NLDR)",147,NA,0.8,0.59,1,NA,2.374,0.722,NA,NA,NA,NA,NA,47,33.568,0.714,0.459
"LMDS [k=147] [kQuality=148] (NLDR)","LMDS [k=147] [kQuality=148] (NLDR)","LMDS (NLDR)",147,NA,0.8,0.59,1,NA,2.384,0.722,NA,NA,NA,NA,NA,47,33.568,0.714,0.459
"LMDS [k=147] [kQuality=149] (NLDR)","LMDS [k=147] [kQuality=149] (NLDR)","LMDS (NLDR)",147,NA,0.8,0.59,1,NA,2.309,0.722,NA,NA,NA,NA,NA,47,33.568,0.714,0.459
"LMDS [k=147] [kQuality=150] (NLDR)","LMDS [k=147] [kQuality=150] (NLDR)","LMDS (NLDR)",147,NA,0.8,0.59,1,NA,2.304,0.722,NA,NA,NA,NA,NA,47,33.568,0.714,0.459
"LMDS [k=15] (rNLDR)","LMDS [k=15] (rNLDR)","LMDS (rNLDR)",15,NA,0.78,0.56,1,NA,196.681,0.722,NA,NA,NA,NA,NA,34,21.919,0.645,0.46
"LMDS [k=15] (smacofx)","LMDS [k=15] (smacofx)","LMDS (smacofx)",15,NA,0.63,0.25,1,NA,24.354,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=15] [kQuality=12] (NLDR)","LMDS [k=15] [kQuality=12] (NLDR)","LMDS (NLDR)",15,NA,0.76,0.52,1,NA,1.867,0.704,NA,NA,NA,NA,NA,30,17.611,0.587,0.424
"LMDS [k=15] [kQuality=13] (NLDR)","LMDS [k=15] [kQuality=13] (NLDR)","LMDS (NLDR)",15,NA,0.76,0.52,1,NA,1.853,0.704,NA,NA,NA,NA,NA,30,17.611,0.587,0.424
"LMDS [k=15] [kQuality=14] (NLDR)","LMDS [k=15] [kQuality=14] (NLDR)","LMDS (NLDR)",15,NA,0.76,0.52,1,NA,1.885,0.704,NA,NA,NA,NA,NA,30,17.611,0.587,0.424
"LMDS [k=15] [kQuality=15] (NLDR)","LMDS [k=15] [kQuality=15] (NLDR)","LMDS (NLDR)",15,NA,0.76,0.52,1,NA,1.88,0.704,NA,NA,NA,NA,NA,30,17.611,0.587,0.424
"LMDS [k=15] [kQuality=16] (NLDR)","LMDS [k=15] [kQuality=16] (NLDR)","LMDS (NLDR)",15,NA,0.76,0.52,1,NA,1.887,0.704,NA,NA,NA,NA,NA,30,17.611,0.587,0.424
"LMDS [k=15] [kQuality=17] (NLDR)","LMDS [k=15] [kQuality=17] (NLDR)","LMDS (NLDR)",15,NA,0.76,0.52,1,NA,1.822,0.704,NA,NA,NA,NA,NA,30,17.611,0.587,0.424
"LMDS [k=15] [kQuality=18] (NLDR)","LMDS [k=15] [kQuality=18] (NLDR)","LMDS (NLDR)",15,NA,0.76,0.52,1,NA,1.838,0.704,NA,NA,NA,NA,NA,30,17.611,0.587,0.424
"LMDS [k=153] (rNLDR)","LMDS [k=153] (rNLDR)","LMDS (rNLDR)",153,NA,0.79,0.58,1,NA,245.049,0.685,NA,NA,NA,NA,NA,47,33.173,0.706,0.45
"LMDS [k=153] (smacofx)","LMDS [k=153] (smacofx)","LMDS (smacofx)",153,NA,0.63,0.25,1,NA,3.84,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=153] [kQuality=150] (NLDR)","LMDS [k=153] [kQuality=150] (NLDR)","LMDS (NLDR)",153,NA,0.79,0.57,1,NA,2.22,0.611,NA,NA,NA,NA,NA,50,35.962,0.719,0.448
"LMDS [k=153] [kQuality=151] (NLDR)","LMDS [k=153] [kQuality=151] (NLDR)","LMDS (NLDR)",153,NA,0.79,0.57,1,NA,2.222,0.611,NA,NA,NA,NA,NA,50,35.962,0.719,0.448
"LMDS [k=153] [kQuality=152] (NLDR)","LMDS [k=153] [kQuality=152] (NLDR)","LMDS (NLDR)",153,NA,0.79,0.57,1,NA,2.126,0.611,NA,NA,NA,NA,NA,50,35.962,0.719,0.448
"LMDS [k=153] [kQuality=153] (NLDR)","LMDS [k=153] [kQuality=153] (NLDR)","LMDS (NLDR)",153,NA,0.79,0.57,1,NA,2.162,0.611,NA,NA,NA,NA,NA,50,35.962,0.719,0.448
"LMDS [k=153] [kQuality=154] (NLDR)","LMDS [k=153] [kQuality=154] (NLDR)","LMDS (NLDR)",153,NA,0.79,0.57,1,NA,2.143,0.611,NA,NA,NA,NA,NA,50,35.962,0.719,0.448
"LMDS [k=153] [kQuality=155] (NLDR)","LMDS [k=153] [kQuality=155] (NLDR)","LMDS (NLDR)",153,NA,0.79,0.57,1,NA,2.221,0.611,NA,NA,NA,NA,NA,50,35.962,0.719,0.448
"LMDS [k=153] [kQuality=156] (NLDR)","LMDS [k=153] [kQuality=156] (NLDR)","LMDS (NLDR)",153,NA,0.79,0.57,1,NA,2.221,0.611,NA,NA,NA,NA,NA,50,35.962,0.719,0.448
"LMDS [k=159] (rNLDR)","LMDS [k=159] (rNLDR)","LMDS (rNLDR)",159,NA,0.82,0.64,1,NA,82.54,0.704,NA,NA,NA,NA,NA,46,34.881,0.758,0.508
"LMDS [k=159] (smacofx)","LMDS [k=159] (smacofx)","LMDS (smacofx)",159,NA,0.63,0.25,1,NA,3.835,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=159] [kQuality=156] (NLDR)","LMDS [k=159] [kQuality=156] (NLDR)","LMDS (NLDR)",159,NA,0.76,0.52,1,NA,14.413,0.611,NA,NA,NA,NA,NA,51,34.973,0.686,0.409
"LMDS [k=159] [kQuality=157] (NLDR)","LMDS [k=159] [kQuality=157] (NLDR)","LMDS (NLDR)",159,NA,0.76,0.52,1,NA,14.394,0.611,NA,NA,NA,NA,NA,51,34.973,0.686,0.409
"LMDS [k=159] [kQuality=158] (NLDR)","LMDS [k=159] [kQuality=158] (NLDR)","LMDS (NLDR)",159,NA,0.76,0.52,1,NA,14.347,0.611,NA,NA,NA,NA,NA,51,34.973,0.686,0.409
"LMDS [k=159] [kQuality=159] (NLDR)","LMDS [k=159] [kQuality=159] (NLDR)","LMDS (NLDR)",159,NA,0.76,0.52,1,NA,14.327,0.611,NA,NA,NA,NA,NA,51,34.973,0.686,0.409
"LMDS [k=159] [kQuality=160] (NLDR)","LMDS [k=159] [kQuality=160] (NLDR)","LMDS (NLDR)",159,NA,0.76,0.52,1,NA,14.464,0.611,NA,NA,NA,NA,NA,51,34.973,0.686,0.409
"LMDS [k=159] [kQuality=161] (NLDR)","LMDS [k=159] [kQuality=161] (NLDR)","LMDS (NLDR)",159,NA,0.76,0.52,1,NA,14.341,0.611,NA,NA,NA,NA,NA,51,34.973,0.686,0.409
"LMDS [k=159] [kQuality=162] (NLDR)","LMDS [k=159] [kQuality=162] (NLDR)","LMDS (NLDR)",159,NA,0.76,0.52,1,NA,14.406,0.611,NA,NA,NA,NA,NA,51,34.973,0.686,0.409
"LMDS [k=165] (rNLDR)","LMDS [k=165] (rNLDR)","LMDS (rNLDR)",165,NA,0.82,0.64,1,NA,195.628,0.704,NA,NA,NA,NA,NA,43,31.676,0.737,0.503
"LMDS [k=165] (smacofx)","LMDS [k=165] (smacofx)","LMDS (smacofx)",165,NA,0.63,0.25,1,NA,4.246,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=165] [kQuality=162] (NLDR)","LMDS [k=165] [kQuality=162] (NLDR)","LMDS (NLDR)",165,NA,0.8,0.6,1,NA,3.485,0.741,NA,NA,NA,NA,NA,46,33.395,0.726,0.476
"LMDS [k=165] [kQuality=163] (NLDR)","LMDS [k=165] [kQuality=163] (NLDR)","LMDS (NLDR)",165,NA,0.8,0.6,1,NA,3.415,0.741,NA,NA,NA,NA,NA,46,33.395,0.726,0.476
"LMDS [k=165] [kQuality=164] (NLDR)","LMDS [k=165] [kQuality=164] (NLDR)","LMDS (NLDR)",165,NA,0.8,0.6,1,NA,3.547,0.741,NA,NA,NA,NA,NA,46,33.395,0.726,0.476
"LMDS [k=165] [kQuality=165] (NLDR)","LMDS [k=165] [kQuality=165] (NLDR)","LMDS (NLDR)",165,NA,0.8,0.6,1,NA,3.491,0.741,NA,NA,NA,NA,NA,46,33.395,0.726,0.476
"LMDS [k=165] [kQuality=166] (NLDR)","LMDS [k=165] [kQuality=166] (NLDR)","LMDS (NLDR)",165,NA,0.8,0.6,1,NA,3.435,0.741,NA,NA,NA,NA,NA,46,33.395,0.726,0.476
"LMDS [k=165] [kQuality=167] (NLDR)","LMDS [k=165] [kQuality=167] (NLDR)","LMDS (NLDR)",165,NA,0.8,0.6,1,NA,3.547,0.741,NA,NA,NA,NA,NA,46,33.395,0.726,0.476
"LMDS [k=165] [kQuality=168] (NLDR)","LMDS [k=165] [kQuality=168] (NLDR)","LMDS (NLDR)",165,NA,0.8,0.6,1,NA,3.471,0.741,NA,NA,NA,NA,NA,46,33.395,0.726,0.476
"LMDS [k=172] (rNLDR)","LMDS [k=172] (rNLDR)","LMDS (rNLDR)",172,NA,0.82,0.64,1,NA,125.424,0.722,NA,NA,NA,NA,NA,43,31.897,0.742,0.508
"LMDS [k=172] (smacofx)","LMDS [k=172] (smacofx)","LMDS (smacofx)",172,NA,0.63,0.25,1,NA,5.841,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=172] [kQuality=169] (NLDR)","LMDS [k=172] [kQuality=169] (NLDR)","LMDS (NLDR)",172,NA,0.8,0.61,1,NA,3.483,0.704,NA,NA,NA,NA,NA,46,33.422,0.727,0.477
"LMDS [k=172] [kQuality=170] (NLDR)","LMDS [k=172] [kQuality=170] (NLDR)","LMDS (NLDR)",172,NA,0.8,0.61,1,NA,3.506,0.704,NA,NA,NA,NA,NA,46,33.422,0.727,0.477
"LMDS [k=172] [kQuality=171] (NLDR)","LMDS [k=172] [kQuality=171] (NLDR)","LMDS (NLDR)",172,NA,0.8,0.61,1,NA,3.538,0.704,NA,NA,NA,NA,NA,46,33.422,0.727,0.477
"LMDS [k=172] [kQuality=172] (NLDR)","LMDS [k=172] [kQuality=172] (NLDR)","LMDS (NLDR)",172,NA,0.8,0.61,1,NA,3.545,0.704,NA,NA,NA,NA,NA,46,33.422,0.727,0.477
"LMDS [k=172] [kQuality=173] (NLDR)","LMDS [k=172] [kQuality=173] (NLDR)","LMDS (NLDR)",172,NA,0.8,0.61,1,NA,3.514,0.704,NA,NA,NA,NA,NA,46,33.422,0.727,0.477
"LMDS [k=172] [kQuality=174] (NLDR)","LMDS [k=172] [kQuality=174] (NLDR)","LMDS (NLDR)",172,NA,0.8,0.61,1,NA,3.582,0.704,NA,NA,NA,NA,NA,46,33.422,0.727,0.477
"LMDS [k=172] [kQuality=175] (NLDR)","LMDS [k=172] [kQuality=175] (NLDR)","LMDS (NLDR)",172,NA,0.8,0.61,1,NA,3.477,0.704,NA,NA,NA,NA,NA,46,33.422,0.727,0.477
"LMDS [k=178] (rNLDR)","LMDS [k=178] (rNLDR)","LMDS (rNLDR)",178,NA,0.82,0.64,1,NA,148.149,0.741,NA,NA,NA,NA,NA,46,34.995,0.761,0.511
"LMDS [k=178] (smacofx)","LMDS [k=178] (smacofx)","LMDS (smacofx)",178,NA,0.63,0.25,1,NA,3.298,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=178] [kQuality=175] (NLDR)","LMDS [k=178] [kQuality=175] (NLDR)","LMDS (NLDR)",178,NA,0.81,0.62,1,NA,1.958,0.722,NA,NA,NA,NA,NA,39,27.211,0.698,0.486
"LMDS [k=178] [kQuality=176] (NLDR)","LMDS [k=178] [kQuality=176] (NLDR)","LMDS (NLDR)",178,NA,0.81,0.62,1,NA,1.889,0.722,NA,NA,NA,NA,NA,39,27.211,0.698,0.486
"LMDS [k=178] [kQuality=177] (NLDR)","LMDS [k=178] [kQuality=177] (NLDR)","LMDS (NLDR)",178,NA,0.81,0.62,1,NA,1.935,0.722,NA,NA,NA,NA,NA,39,27.211,0.698,0.486
"LMDS [k=178] [kQuality=178] (NLDR)","LMDS [k=178] [kQuality=178] (NLDR)","LMDS (NLDR)",178,NA,0.81,0.62,1,NA,1.897,0.722,NA,NA,NA,NA,NA,39,27.211,0.698,0.486
"LMDS [k=178] [kQuality=179] (NLDR)","LMDS [k=178] [kQuality=179] (NLDR)","LMDS (NLDR)",178,NA,0.81,0.62,1,NA,1.955,0.722,NA,NA,NA,NA,NA,39,27.211,0.698,0.486
"LMDS [k=178] [kQuality=180] (NLDR)","LMDS [k=178] [kQuality=180] (NLDR)","LMDS (NLDR)",178,NA,0.82,0.63,1,NA,2.661,0.667,NA,NA,NA,NA,NA,39,27.535,0.706,0.494
"LMDS [k=178] [kQuality=181] (NLDR)","LMDS [k=178] [kQuality=181] (NLDR)","LMDS (NLDR)",178,NA,0.82,0.63,1,NA,2.573,0.667,NA,NA,NA,NA,NA,39,27.535,0.706,0.494
"LMDS [k=184] (rNLDR)","LMDS [k=184] (rNLDR)","LMDS (rNLDR)",184,NA,0.82,0.64,1,NA,115.682,0.722,NA,NA,NA,NA,NA,43,31.849,0.741,0.507
"LMDS [k=184] (smacofx)","LMDS [k=184] (smacofx)","LMDS (smacofx)",184,NA,0.63,0.25,1,NA,3.566,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=184] [kQuality=181] (NLDR)","LMDS [k=184] [kQuality=181] (NLDR)","LMDS (NLDR)",184,NA,0.81,0.62,1,NA,2.271,0.722,NA,NA,NA,NA,NA,42,30.216,0.719,0.491
"LMDS [k=184] [kQuality=182] (NLDR)","LMDS [k=184] [kQuality=182] (NLDR)","LMDS (NLDR)",184,NA,0.81,0.62,1,NA,2.28,0.722,NA,NA,NA,NA,NA,42,30.216,0.719,0.491
"LMDS [k=184] [kQuality=183] (NLDR)","LMDS [k=184] [kQuality=183] (NLDR)","LMDS (NLDR)",184,NA,0.81,0.63,1,NA,3.126,0.741,NA,NA,NA,NA,NA,39,27.632,0.709,0.497
"LMDS [k=184] [kQuality=184] (NLDR)","LMDS [k=184] [kQuality=184] (NLDR)","LMDS (NLDR)",184,NA,0.81,0.63,1,NA,1.58,0.722,NA,NA,NA,NA,NA,39,27.568,0.707,0.495
"LMDS [k=22] (rNLDR)","LMDS [k=22] (rNLDR)","LMDS (rNLDR)",22,NA,0.78,0.56,1,NA,156.693,0.722,NA,NA,NA,NA,NA,40,27.086,0.677,0.46
"LMDS [k=22] (smacofx)","LMDS [k=22] (smacofx)","LMDS (smacofx)",22,NA,0.63,0.25,1,NA,15.502,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=22] [kQuality=19] (NLDR)","LMDS [k=22] [kQuality=19] (NLDR)","LMDS (NLDR)",22,NA,0.77,0.54,1,NA,0.972,0.722,NA,NA,NA,NA,NA,31,18.93,0.611,0.442
"LMDS [k=22] [kQuality=20] (NLDR)","LMDS [k=22] [kQuality=20] (NLDR)","LMDS (NLDR)",22,NA,0.77,0.54,1,NA,0.945,0.722,NA,NA,NA,NA,NA,31,18.93,0.611,0.442
"LMDS [k=22] [kQuality=21] (NLDR)","LMDS [k=22] [kQuality=21] (NLDR)","LMDS (NLDR)",22,NA,0.77,0.54,1,NA,0.982,0.722,NA,NA,NA,NA,NA,31,18.93,0.611,0.442
"LMDS [k=22] [kQuality=22] (NLDR)","LMDS [k=22] [kQuality=22] (NLDR)","LMDS (NLDR)",22,NA,0.77,0.54,1,NA,0.982,0.722,NA,NA,NA,NA,NA,31,18.93,0.611,0.442
"LMDS [k=22] [kQuality=23] (NLDR)","LMDS [k=22] [kQuality=23] (NLDR)","LMDS (NLDR)",22,NA,0.77,0.54,1,NA,0.98,0.722,NA,NA,NA,NA,NA,31,18.93,0.611,0.442
"LMDS [k=22] [kQuality=24] (NLDR)","LMDS [k=22] [kQuality=24] (NLDR)","LMDS (NLDR)",22,NA,0.77,0.54,1,NA,0.979,0.722,NA,NA,NA,NA,NA,31,18.93,0.611,0.442
"LMDS [k=22] [kQuality=25] (NLDR)","LMDS [k=22] [kQuality=25] (NLDR)","LMDS (NLDR)",22,NA,0.77,0.54,1,NA,0.936,0.722,NA,NA,NA,NA,NA,31,18.93,0.611,0.442
"LMDS [k=28] (rNLDR)","LMDS [k=28] (rNLDR)","LMDS (rNLDR)",28,NA,0.79,0.58,1,NA,287.593,0.722,NA,NA,NA,NA,NA,34,22.551,0.663,0.478
"LMDS [k=28] (smacofx)","LMDS [k=28] (smacofx)","LMDS (smacofx)",28,NA,0.63,0.25,1,NA,9.103,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=28] [kQuality=25] (NLDR)","LMDS [k=28] [kQuality=25] (NLDR)","LMDS (NLDR)",28,NA,0.77,0.54,1,NA,2.01,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=26] (NLDR)","LMDS [k=28] [kQuality=26] (NLDR)","LMDS (NLDR)",28,NA,0.77,0.54,1,NA,1.964,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=27] (NLDR)","LMDS [k=28] [kQuality=27] (NLDR)","LMDS (NLDR)",28,NA,0.77,0.54,1,NA,2.012,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=28] (NLDR)","LMDS [k=28] [kQuality=28] (NLDR)","LMDS (NLDR)",28,NA,0.77,0.54,1,NA,1.97,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=29] (NLDR)","LMDS [k=28] [kQuality=29] (NLDR)","LMDS (NLDR)",28,NA,0.77,0.54,1,NA,1.976,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=30] (NLDR)","LMDS [k=28] [kQuality=30] (NLDR)","LMDS (NLDR)",28,NA,0.77,0.54,1,NA,1.968,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=31] (NLDR)","LMDS [k=28] [kQuality=31] (NLDR)","LMDS (NLDR)",28,NA,0.77,0.54,1,NA,2.029,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=3] (rNLDR)","LMDS [k=3] (rNLDR)","LMDS (rNLDR)",3,NA,0.72,0.43,1,NA,201.178,0.667,NA,NA,NA,NA,NA,30,15.319,0.511,0.348
"LMDS [k=3] (smacofx)","LMDS [k=3] (smacofx)","LMDS (smacofx)",3,NA,0.63,0.25,1,NA,87.241,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=3] [kQuality=1] (NLDR)","LMDS [k=3] [kQuality=1] (NLDR)","LMDS (NLDR)",3,NA,0.72,0.43,1,NA,1.906,0.667,NA,NA,NA,NA,NA,30,15.319,0.511,0.348
"LMDS [k=3] [kQuality=2] (NLDR)","LMDS [k=3] [kQuality=2] (NLDR)","LMDS (NLDR)",3,NA,0.72,0.43,1,NA,1.913,0.667,NA,NA,NA,NA,NA,30,15.319,0.511,0.348
"LMDS [k=3] [kQuality=3] (NLDR)","LMDS [k=3] [kQuality=3] (NLDR)","LMDS (NLDR)",3,NA,0.72,0.43,1,NA,8.494,0.796,NA,NA,NA,NA,NA,35,18.822,0.538,0.348
"LMDS [k=3] [kQuality=4] (NLDR)","LMDS [k=3] [kQuality=4] (NLDR)","LMDS (NLDR)",3,NA,0.72,0.43,1,NA,8.371,0.796,NA,NA,NA,NA,NA,35,18.822,0.538,0.348
"LMDS [k=3] [kQuality=5] (NLDR)","LMDS [k=3] [kQuality=5] (NLDR)","LMDS (NLDR)",3,NA,0.72,0.43,1,NA,8.452,0.796,NA,NA,NA,NA,NA,35,18.822,0.538,0.348
"LMDS [k=3] [kQuality=6] (NLDR)","LMDS [k=3] [kQuality=6] (NLDR)","LMDS (NLDR)",3,NA,0.72,0.43,1,NA,8.455,0.796,NA,NA,NA,NA,NA,35,18.822,0.538,0.348
"LMDS [k=34] (rNLDR)","LMDS [k=34] (rNLDR)","LMDS (rNLDR)",34,NA,0.8,0.59,1,NA,117.113,0.722,NA,NA,NA,NA,NA,38,26.114,0.687,0.481
"LMDS [k=34] (smacofx)","LMDS [k=34] (smacofx)","LMDS (smacofx)",34,NA,0.63,0.25,1,NA,10.98,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=34] [kQuality=31] (NLDR)","LMDS [k=34] [kQuality=31] (NLDR)","LMDS (NLDR)",34,NA,0.78,0.55,1,NA,1.446,0.722,NA,NA,NA,NA,NA,34,21.849,0.643,0.458
"LMDS [k=34] [kQuality=32] (NLDR)","LMDS [k=34] [kQuality=32] (NLDR)","LMDS (NLDR)",34,NA,0.78,0.55,1,NA,1.394,0.722,NA,NA,NA,NA,NA,34,21.849,0.643,0.458
"LMDS [k=34] [kQuality=33] (NLDR)","LMDS [k=34] [kQuality=33] (NLDR)","LMDS (NLDR)",34,NA,0.78,0.55,1,NA,1.422,0.722,NA,NA,NA,NA,NA,34,21.849,0.643,0.458
"LMDS [k=34] [kQuality=34] (NLDR)","LMDS [k=34] [kQuality=34] (NLDR)","LMDS (NLDR)",34,NA,0.78,0.55,1,NA,1.447,0.722,NA,NA,NA,NA,NA,34,21.849,0.643,0.458
"LMDS [k=34] [kQuality=35] (NLDR)","LMDS [k=34] [kQuality=35] (NLDR)","LMDS (NLDR)",34,NA,0.78,0.55,1,NA,1.413,0.722,NA,NA,NA,NA,NA,34,21.849,0.643,0.458
"LMDS [k=34] [kQuality=36] (NLDR)","LMDS [k=34] [kQuality=36] (NLDR)","LMDS (NLDR)",34,NA,0.78,0.55,1,NA,1.445,0.722,NA,NA,NA,NA,NA,34,21.849,0.643,0.458
"LMDS [k=34] [kQuality=37] (NLDR)","LMDS [k=34] [kQuality=37] (NLDR)","LMDS (NLDR)",34,NA,0.78,0.55,1,NA,1.443,0.722,NA,NA,NA,NA,NA,34,21.849,0.643,0.458
"LMDS [k=40] (rNLDR)","LMDS [k=40] (rNLDR)","LMDS (rNLDR)",40,NA,0.8,0.6,1,NA,198.129,0.722,NA,NA,NA,NA,NA,39,27.319,0.7,0.489
"LMDS [k=40] (smacofx)","LMDS [k=40] (smacofx)","LMDS (smacofx)",40,NA,0.63,0.25,1,NA,14.462,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=40] [kQuality=37] (NLDR)","LMDS [k=40] [kQuality=37] (NLDR)","LMDS (NLDR)",40,NA,0.78,0.55,1,NA,1.206,0.741,NA,NA,NA,NA,NA,39,26.2,0.672,0.46
"LMDS [k=40] [kQuality=38] (NLDR)","LMDS [k=40] [kQuality=38] (NLDR)","LMDS (NLDR)",40,NA,0.78,0.55,1,NA,1.172,0.741,NA,NA,NA,NA,NA,39,26.2,0.672,0.46
"LMDS [k=40] [kQuality=39] (NLDR)","LMDS [k=40] [kQuality=39] (NLDR)","LMDS (NLDR)",40,NA,0.78,0.55,1,NA,1.186,0.741,NA,NA,NA,NA,NA,39,26.2,0.672,0.46
"LMDS [k=40] [kQuality=40] (NLDR)","LMDS [k=40] [kQuality=40] (NLDR)","LMDS (NLDR)",40,NA,0.78,0.55,1,NA,1.175,0.741,NA,NA,NA,NA,NA,39,26.2,0.672,0.46
"LMDS [k=40] [kQuality=41] (NLDR)","LMDS [k=40] [kQuality=41] (NLDR)","LMDS (NLDR)",40,NA,0.78,0.55,1,NA,1.222,0.741,NA,NA,NA,NA,NA,39,26.2,0.672,0.46
"LMDS [k=40] [kQuality=42] (NLDR)","LMDS [k=40] [kQuality=42] (NLDR)","LMDS (NLDR)",40,NA,0.78,0.55,1,NA,1.22,0.741,NA,NA,NA,NA,NA,39,26.2,0.672,0.46
"LMDS [k=40] [kQuality=43] (NLDR)","LMDS [k=40] [kQuality=43] (NLDR)","LMDS (NLDR)",40,NA,0.78,0.55,1,NA,1.218,0.741,NA,NA,NA,NA,NA,39,26.2,0.672,0.46
"LMDS [k=47] (rNLDR)","LMDS [k=47] (rNLDR)","LMDS (rNLDR)",47,NA,0.81,0.61,1,NA,89.621,0.722,NA,NA,NA,NA,NA,39,27.649,0.709,0.497
"LMDS [k=47] (smacofx)","LMDS [k=47] (smacofx)","LMDS (smacofx)",47,NA,0.63,0.25,1,NA,13.98,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=47] [kQuality=44] (NLDR)","LMDS [k=47] [kQuality=44] (NLDR)","LMDS (NLDR)",47,NA,0.71,0.42,1,NA,2.388,0.722,NA,NA,NA,NA,NA,45,25.795,0.573,0.329
"LMDS [k=47] [kQuality=45] (NLDR)","LMDS [k=47] [kQuality=45] (NLDR)","LMDS (NLDR)",47,NA,0.71,0.42,1,NA,2.317,0.722,NA,NA,NA,NA,NA,45,25.795,0.573,0.329
